epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
108,1869.02,1.03263,0.58408,0.01474,4e-05,0.83723,0.83364,0.87107,0.57825,1.21018,0.76504,0.01837,2e-05,0.0012938,0.0012938,0.0012938
109,1885.98,1.04496,0.60205,0.01709,4e-05,0.86474,0.80968,0.87175,0.58431,1.18994,0.72134,0.01852,2e-05,0.0012872,0.0012872,0.0012872
110,1902.99,1.04653,0.61857,0.01622,3e-05,0.86282,0.81212,0.87644,0.58717,1.18579,0.72835,0.01827,2e-05,0.0012806,0.0012806,0.0012806
111,1919.73,1.05309,0.65343,0.01736,4e-05,0.87356,0.82044,0.88182,0.59021,1.18386,0.71516,0.01879,4e-05,0.001274,0.001274,0.001274
112,1936.63,1.02479,0.6068,0.01544,8e-05,0.86292,0.81372,0.86535,0.57432,1.19847,0.79309,0.01853,0.0001,0.0012674,0.0012674,0.0012674
113,1953.24,1.00986,0.59461,0.01558,7e-05,0.86255,0.81869,0.87182,0.57604,1.19119,0.7415,0.01818,3e-05,0.0012608,0.0012608,0.0012608
114,1969.81,1.04227,0.60626,0.01723,7e-05,0.8415,0.82478,0.87218,0.57871,1.17756,0.78103,0.01829,2e-05,0.0012542,0.0012542,0.0012542
115,1986.35,1.02604,0.59725,0.01704,5e-05,0.85136,0.80968,0.87218,0.57579,1.20583,0.74331,0.01823,6e-05,0.0012476,0.0012476,0.0012476
116,2003.03,0.99361,0.55847,0.01723,5e-05,0.85091,0.81775,0.87015,0.58064,1.18026,0.73243,0.01825,5e-05,0.001241,0.001241,0.001241
117,2019.52,1.03679,0.61756,0.01567,6e-05,0.85662,0.81036,0.87334,0.58476,1.18738,0.75994,0.01851,6e-05,0.0012344,0.0012344,0.0012344
118,2036.14,0.9922,0.56175,0.01487,5e-05,0.86947,0.80183,0.87367,0.57489,1.2021,0.76374,0.01837,0.00011,0.0012278,0.0012278,0.0012278
119,2052.73,1.01285,0.58739,0.01628,0.00014,0.85651,0.83658,0.87747,0.58699,1.1706,0.71816,0.01868,0.00015,0.0012212,0.0012212,0.0012212
120,2069.82,1.00997,0.61875,0.01592,0.0001,0.86741,0.81977,0.88864,0.59817,1.18528,0.71491,0.01852,0.0001,0.0012146,0.0012146,0.0012146
121,2086.91,1.01058,0.62541,0.01638,9e-05,0.8731,0.79691,0.86948,0.59068,1.16647,0.73129,0.0183,3e-05,0.001208,0.001208,0.001208
122,2104.03,1.004,0.59739,0.01552,4e-05,0.85908,0.81586,0.87457,0.58484,1.20683,0.70671,0.01825,3e-05,0.0012014,0.0012014,0.0012014
123,2120.63,0.96165,0.58255,0.01702,5e-05,0.84364,0.82986,0.87275,0.57506,1.19198,0.77455,0.01819,4e-05,0.0011948,0.0011948,0.0011948
124,2137.63,0.97869,0.57586,0.01641,5e-05,0.84488,0.81678,0.87541,0.58563,1.17738,0.77328,0.01796,6e-05,0.0011882,0.0011882,0.0011882
125,2154.57,1.00389,0.55804,0.01507,7e-05,0.86902,0.8043,0.8687,0.57952,1.19327,0.75564,0.01805,5e-05,0.0011816,0.0011816,0.0011816
