epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
81,2133.96,0.7954,0.45183,0.01508,3e-05,0.78947,0.51502,0.66998,0.46049,1.30218,2.44928,0.02087,0.00013,0.000416,0.000416,0.000416
82,2160.07,0.78279,0.47699,0.01564,2e-05,0.8,0.51502,0.68207,0.47204,1.29755,2.46129,0.02081,7e-05,0.0003962,0.0003962,0.0003962
83,2185.8,0.81386,0.47716,0.01584,2e-05,0.79,0.50858,0.6702,0.46566,1.31041,2.48795,0.02059,9e-05,0.0003764,0.0003764,0.0003764
84,2211.61,0.82546,0.49645,0.01601,2e-05,0.76543,0.53219,0.67171,0.46242,1.32039,2.4053,0.0202,8e-05,0.0003566,0.0003566,0.0003566
85,2237.66,0.78382,0.47448,0.01622,1e-05,0.77888,0.50644,0.66363,0.45985,1.3227,2.4627,0.02012,8e-05,0.0003368,0.0003368,0.0003368
86,2264,0.79812,0.51591,0.01507,1e-05,0.7931,0.54292,0.68825,0.47009,1.32881,2.40006,0.02015,0.0001,0.000317,0.000317,0.000317
87,2289.15,0.80394,0.47055,0.01555,2e-05,0.81724,0.50858,0.68034,0.46853,1.31227,2.46376,0.02043,6e-05,0.0002972,0.0002972,0.0002972
88,2315.14,0.80563,0.49061,0.01408,2e-05,0.79739,0.52361,0.6782,0.46609,1.33294,2.43832,0.02025,8e-05,0.0002774,0.0002774,0.0002774
89,2341.32,0.81313,0.49811,0.01557,2e-05,0.80427,0.48498,0.66336,0.45834,1.33521,2.62551,0.02012,6e-05,0.0002576,0.0002576,0.0002576
90,2366.7,0.7979,0.46589,0.01543,2e-05,0.81111,0.46996,0.65281,0.44841,1.33742,2.7251,0.02033,7e-05,0.0002378,0.0002378,0.0002378
91,2394.51,0.70566,0.39823,0.01721,2e-05,0.85062,0.43991,0.65717,0.45417,1.33962,2.92982,0.02003,6e-05,0.000218,0.000218,0.000218
92,2419.35,0.74038,0.45229,0.01623,1e-05,0.81754,0.5,0.67703,0.46949,1.30678,2.55737,0.0205,7e-05,0.0001982,0.0001982,0.0001982
93,2444.11,0.70405,0.39952,0.01745,1e-05,0.82397,0.4721,0.66443,0.46021,1.33092,2.6628,0.02018,8e-05,0.0001784,0.0001784,0.0001784
94,2468.93,0.72759,0.40922,0.01577,1e-05,0.82657,0.48069,0.66719,0.45492,1.33229,2.65533,0.02003,6e-05,0.0001586,0.0001586,0.0001586
95,2493.55,0.69644,0.38828,0.01612,2e-05,0.81851,0.49356,0.67074,0.46311,1.31922,2.61559,0.02024,5e-05,0.0001388,0.0001388,0.0001388
96,2518.67,0.7131,0.40775,0.01785,1e-05,0.83026,0.48283,0.6751,0.46553,1.31846,2.6384,0.02046,5e-05,0.000119,0.000119,0.000119
97,2543.7,0.73208,0.42637,0.0175,2e-05,0.82463,0.47425,0.66473,0.45898,1.30417,2.69372,0.02031,5e-05,9.92e-05,9.92e-05,9.92e-05
98,2568.54,0.69732,0.37807,0.01787,1e-05,0.82353,0.48069,0.66917,0.45809,1.30558,2.67656,0.02022,4e-05,7.94e-05,7.94e-05,7.94e-05
99,2593.31,0.70354,0.37548,0.01671,1e-05,0.8417,0.46781,0.6664,0.45751,1.32138,2.7475,0.02043,4e-05,5.96e-05,5.96e-05,5.96e-05
100,2618.61,0.69301,0.37484,0.01729,1e-05,0.8289,0.46781,0.66476,0.45689,1.31017,2.72268,0.0205,4e-05,3.98e-05,3.98e-05,3.98e-05
