epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
93,1330.56,1.09251,0.70472,0.01917,7e-05,0.85826,0.73985,0.8229,0.52334,1.40433,1.25722,0.01646,5e-05,0.0013928,0.0013928,0.0013928
94,1344.68,1.10783,0.74289,0.01774,5e-05,0.86196,0.67857,0.79686,0.48891,1.48242,1.28284,0.01586,0.00016,0.0013862,0.0013862,0.0013862
95,1358.48,1.09004,0.71042,0.01668,7e-05,0.79467,0.73872,0.81026,0.50494,1.42625,1.1883,0.01653,6e-05,0.0013796,0.0013796,0.0013796
96,1372.28,1.14239,0.77251,0.01688,6e-05,0.81818,0.71805,0.80308,0.49518,1.42666,1.20802,0.01591,4e-05,0.001373,0.001373,0.001373
97,1385.99,1.10058,0.71364,0.01699,8e-05,0.83121,0.72932,0.81224,0.51448,1.43592,1.15689,0.01581,8e-05,0.0013664,0.0013664,0.0013664
98,1399.77,1.10754,0.71229,0.01644,0.00011,0.85498,0.72932,0.82345,0.52626,1.38524,1.13632,0.01575,0.00011,0.0013598,0.0013598,0.0013598
99,1413.79,1.10746,0.69083,0.01702,6e-05,0.80746,0.73684,0.81116,0.50774,1.43249,1.19409,0.01645,4e-05,0.0013532,0.0013532,0.0013532
100,1427.7,1.15019,0.70802,0.01629,8e-05,0.85344,0.71617,0.82244,0.51665,1.42809,1.21916,0.01613,0.00016,0.0013466,0.0013466,0.0013466
101,1441.51,1.11981,0.72581,0.01724,0.00011,0.84372,0.74248,0.82468,0.5075,1.4483,1.15822,0.01595,4e-05,0.00134,0.00134,0.00134
102,1455.31,1.11764,0.7089,0.01756,6e-05,0.86037,0.74129,0.83377,0.52467,1.41876,1.13177,0.01586,0.0001,0.0013334,0.0013334,0.0013334
103,1469.15,1.07991,0.71036,0.018,0.00012,0.86604,0.74248,0.82995,0.51679,1.42607,1.16925,0.01587,0.00014,0.0013268,0.0013268,0.0013268
104,1483.07,1.10956,0.71572,0.01612,0.00015,0.82498,0.73539,0.81308,0.50243,1.43226,1.15099,0.01575,9e-05,0.0013202,0.0013202,0.0013202
105,1496.83,1.08632,0.75507,0.01579,0.00012,0.84089,0.71241,0.80797,0.4968,1.41124,1.18736,0.01551,0.00017,0.0013136,0.0013136,0.0013136
