               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  87,            0.053202,            0.024109,                   0,             0.80514,             0.77391,             0.79657,             0.37851,            0.047543,            0.014784,                   0,             0.00742,             0.00742,             0.00742
                  88,            0.053452,            0.021432,                   0,             0.80794,             0.76176,             0.80525,             0.39306,            0.046883,            0.014599,                   0,             0.00739,             0.00739,             0.00739
                  89,             0.05162,            0.019966,                   0,              0.8299,             0.75322,             0.80357,             0.39408,            0.046526,            0.014602,                   0,             0.00736,             0.00736,             0.00736
                  90,             0.05152,            0.022495,                   0,             0.81211,             0.74862,              0.7909,             0.38409,            0.046495,            0.014722,                   0,             0.00733,             0.00733,             0.00733
                  91,            0.051523,            0.022177,                   0,             0.82512,             0.75434,             0.80079,             0.38508,            0.046697,            0.014689,                   0,              0.0073,              0.0073,              0.0073
                  92,            0.051945,            0.020195,                   0,             0.82587,             0.75457,             0.81018,             0.39712,            0.046437,            0.014423,                   0,             0.00727,             0.00727,             0.00727
                  93,            0.050933,            0.021683,                   0,             0.81055,             0.75784,             0.79595,             0.38623,            0.046143,            0.014512,                   0,             0.00724,             0.00724,             0.00724
                  94,            0.051838,            0.021054,                   0,             0.80963,             0.75705,             0.78516,             0.38529,            0.046457,            0.014867,                   0,             0.00721,             0.00721,             0.00721
                  95,            0.051922,            0.021288,                   0,             0.82759,             0.76366,             0.80393,             0.39092,            0.046311,            0.014424,                   0,             0.00718,             0.00718,             0.00718
                  96,             0.05039,            0.021052,                   0,             0.80289,             0.76294,             0.78933,             0.38924,            0.046473,            0.014497,                   0,             0.00715,             0.00715,             0.00715
                  97,            0.049783,            0.019921,                   0,              0.8276,             0.75784,             0.79808,             0.39371,             0.04675,            0.014516,                   0,             0.00712,             0.00712,             0.00712
                  98,            0.050958,            0.020821,                   0,             0.83049,             0.74373,             0.78643,             0.36769,            0.047443,            0.014717,                   0,             0.00709,             0.00709,             0.00709
                  99,            0.051531,            0.020305,                   0,             0.81482,             0.78762,             0.81479,             0.39041,            0.046504,             0.01448,                   0,             0.00706,             0.00706,             0.00706
                 100,            0.051113,            0.021552,                   0,             0.82827,             0.77194,             0.81399,             0.39389,            0.046092,            0.014204,                   0,             0.00703,             0.00703,             0.00703
                 101,            0.049012,            0.020994,                   0,             0.82405,             0.76343,             0.80171,             0.39221,            0.046186,            0.014366,                   0,               0.007,               0.007,               0.007
                 102,            0.048646,            0.019868,                   0,             0.82929,             0.77351,             0.80616,              0.3917,            0.046089,            0.014723,                   0,             0.00697,             0.00697,             0.00697
                 103,            0.047491,            0.019729,                   0,             0.84454,             0.75359,             0.80108,              0.3926,             0.04683,            0.014622,                   0,             0.00694,             0.00694,             0.00694
                 104,            0.046667,            0.018508,                   0,             0.82533,             0.76097,             0.79371,             0.38182,            0.047274,            0.015003,                   0,             0.00691,             0.00691,             0.00691
                 105,             0.04772,             0.01922,                   0,             0.82371,             0.75392,             0.79032,             0.37551,            0.046695,            0.014645,                   0,             0.00688,             0.00688,             0.00688
                 106,            0.047751,            0.018821,                   0,             0.83593,             0.76959,             0.80938,             0.39115,            0.046229,             0.01455,                   0,             0.00685,             0.00685,             0.00685
                 107,            0.048689,            0.020215,                   0,             0.82077,             0.76959,             0.80461,             0.38786,            0.047155,            0.014543,                   0,             0.00682,             0.00682,             0.00682
                 108,            0.046017,            0.019458,                   0,             0.82621,             0.77743,             0.80683,             0.39995,            0.046394,            0.014564,                   0,             0.00679,             0.00679,             0.00679
                 109,            0.050221,            0.019687,                   0,             0.83603,             0.78292,             0.81227,             0.39918,            0.046567,            0.014539,                   0,             0.00676,             0.00676,             0.00676
                 110,             0.05138,            0.020532,                   0,             0.82959,             0.76803,             0.81293,              0.4021,             0.04681,            0.014681,                   0,             0.00673,             0.00673,             0.00673
                 111,            0.049711,            0.019833,                   0,             0.83396,             0.76019,             0.80288,             0.38043,            0.046453,            0.014681,                   0,              0.0067,              0.0067,              0.0067
                 112,            0.050842,            0.020757,                   0,             0.84364,             0.76019,             0.80328,             0.38542,            0.046609,            0.014835,                   0,             0.00667,             0.00667,             0.00667
                 113,            0.051326,            0.020051,                   0,             0.84454,             0.76724,             0.81922,             0.40638,            0.046661,            0.014418,                   0,             0.00664,             0.00664,             0.00664
                 114,            0.049288,            0.020042,                   0,             0.85575,             0.76176,             0.81556,             0.39678,             0.04632,            0.014748,                   0,             0.00661,             0.00661,             0.00661
                 115,             0.04892,            0.021205,                   0,             0.83102,               0.779,             0.81045,             0.39822,            0.046133,            0.014557,                   0,             0.00658,             0.00658,             0.00658
                 116,             0.04873,            0.020848,                   0,             0.80882,             0.76923,             0.78842,              0.3862,            0.046773,            0.014977,                   0,             0.00655,             0.00655,             0.00655
                 117,             0.05064,            0.021349,                   0,              0.8223,             0.76489,             0.79731,             0.38496,            0.047162,            0.014646,                   0,             0.00652,             0.00652,             0.00652
                 118,            0.050647,            0.021646,                   0,             0.82046,             0.77714,             0.80034,             0.38726,            0.046818,            0.014841,                   0,             0.00649,             0.00649,             0.00649
