epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
90,4023.6,0.93545,0.53017,0.01802,1e-05,0.59431,0.42957,0.51452,0.30848,1.58214,2.5643,0.01618,0.00023,3.9264e-06,3.9264e-06,3.9264e-06
91,4070.72,0.91928,0.49968,0.01703,1e-05,0.59428,0.44737,0.50964,0.30077,1.60273,2.47361,0.01596,0.00016,3.4227e-06,3.4227e-06,3.4227e-06
92,4117,0.86306,0.44745,0.01853,1e-05,0.58308,0.46053,0.51678,0.30444,1.59409,2.43359,0.01604,0.00015,2.96546e-06,2.96546e-06,2.96546e-06
93,4162.72,0.90405,0.50561,0.01907,1e-05,0.59633,0.44361,0.51945,0.30877,1.58786,2.46378,0.01616,0.00016,2.55513e-06,2.55513e-06,2.55513e-06
94,4209.02,0.90672,0.47617,0.01848,1e-05,0.59517,0.46429,0.52494,0.31079,1.58047,2.46497,0.01608,0.00022,2.19212e-06,2.19212e-06,2.19212e-06
95,4255.29,0.91503,0.47058,0.02053,1e-05,0.6105,0.44361,0.52204,0.30773,1.59626,2.44279,0.01606,0.00017,1.87678e-06,1.87678e-06,1.87678e-06
96,4301.42,0.90285,0.4829,0.01989,1e-05,0.60344,0.44049,0.52128,0.30847,1.60209,2.44974,0.01614,0.00016,1.60943e-06,1.60943e-06,1.60943e-06
97,4347.79,0.9259,0.51087,0.02062,1e-05,0.58601,0.45766,0.51809,0.30583,1.59269,2.45001,0.01598,0.00015,1.39032e-06,1.39032e-06,1.39032e-06
98,4394.08,0.90102,0.50631,0.01916,1e-05,0.58935,0.45051,0.51632,0.30484,1.59038,2.45056,0.01595,0.00014,1.21968e-06,1.21968e-06,1.21968e-06
99,4440.85,0.92732,0.46585,0.01883,1e-05,0.60762,0.46053,0.52374,0.30914,1.58541,2.51164,0.01598,0.00017,1.09768e-06,1.09768e-06,1.09768e-06
100,4486.94,0.90668,0.48238,0.01779,1e-05,0.60172,0.45677,0.52443,0.31114,1.58142,2.50488,0.01605,0.00017,1.02443e-06,1.02443e-06,1.02443e-06
